site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-23 00:00,2026-02-22 23:00,0,intraday,farm,0.1209,0.0057,0.0836,0.2544,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-22T19:00:00Z,2026-02-23 01:00,2026-02-23 00:00,1,intraday,farm,0.1375,0.0064,0.0682,0.2122,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-22T20:00:00Z,2026-02-23 02:00,2026-02-23 01:00,2,intraday,farm,0.1652,0.0066,0.0612,0.2803,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-22T21:00:00Z,2026-02-23 03:00,2026-02-23 02:00,3,intraday,farm,0.1094,0.0055,0.0781,0.2827,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-22T22:00:00Z,2026-02-23 04:00,2026-02-23 03:00,4,intraday,farm,0.0968,0.0067,0.0593,0.3219,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-22T23:00:00Z,2026-02-23 05:00,2026-02-23 04:00,5,intraday,farm,0.1035,0.0073,0.0487,0.2671,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-23T00:00:00Z,2026-02-23 06:00,2026-02-23 05:00,6,intraday,farm,0.1016,0.0081,0.0284,0.1942,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-23T01:00:00Z,2026-02-23 07:00,2026-02-23 06:00,7,intraday,farm,0.1147,0.0081,0.0296,0.2297,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-23T02:00:00Z,2026-02-23 08:00,2026-02-23 07:00,8,intraday,farm,0.1255,0.0084,0.0271,0.1794,
shelek,2026-02-23_0000,1,2026-02-22T18:00:00Z,2026-02-22T18:00:00Z,2026-02-23T03:00:00Z,2026-02-23 09:00,2026-02-23 08:00,9,intraday,farm,0.146,0.0063,0.0627,0.2526,
