site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01 00:00,2026-01-31 23:00,0,intraday,farm,0.1442,0.0941,0.1107,0.2947,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-01-31T19:00:00Z,2026-02-01 01:00,2026-02-01 00:00,1,intraday,farm,0.1131,0.0598,0.0614,0.1231,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-01-31T20:00:00Z,2026-02-01 02:00,2026-02-01 01:00,2,intraday,farm,0.0842,0.0414,0.0425,0.0929,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-01-31T21:00:00Z,2026-02-01 03:00,2026-02-01 02:00,3,intraday,farm,0.0804,0.0269,0.0404,0.1142,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-01-31T22:00:00Z,2026-02-01 04:00,2026-02-01 03:00,4,intraday,farm,0.0479,0.0231,0.0294,0.0572,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-01-31T23:00:00Z,2026-02-01 05:00,2026-02-01 04:00,5,intraday,farm,0.0425,0.0163,0.0207,0.0763,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01T00:00:00Z,2026-02-01 06:00,2026-02-01 05:00,6,intraday,farm,0.0945,0.0113,0.0317,0.1955,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01T01:00:00Z,2026-02-01 07:00,2026-02-01 06:00,7,intraday,farm,0.1414,0.0075,0.0503,0.3001,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01T02:00:00Z,2026-02-01 08:00,2026-02-01 07:00,8,intraday,farm,0.1487,0.0049,0.0772,0.2583,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01T03:00:00Z,2026-02-01 09:00,2026-02-01 08:00,9,intraday,farm,0.1334,0.0005,0.1177,0.6606,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01T04:00:00Z,2026-02-01 10:00,2026-02-01 09:00,10,intraday,farm,0.1481,0.0002,0.177,0.7723,
shelek,2026-02-01_0000,1,2026-01-31T18:00:00Z,2026-01-31T18:00:00Z,2026-02-01T05:00:00Z,2026-02-01 11:00,2026-02-01 10:00,11,intraday,farm,0.2549,0.0,0.179,0.7366,
