site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02 00:00,2026-02-01 23:00,0,intraday,farm,0.2103,0.0426,0.1506,0.5759,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,2026-02-02 01:00,2026-02-02 00:00,1,intraday,farm,0.222,0.0536,0.1943,0.64,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-01T20:00:00Z,2026-02-02 02:00,2026-02-02 01:00,2,intraday,farm,0.2725,0.0726,0.2292,0.7967,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-01T21:00:00Z,2026-02-02 03:00,2026-02-02 02:00,3,intraday,farm,0.3409,0.1142,0.2837,0.8885,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-01T22:00:00Z,2026-02-02 04:00,2026-02-02 03:00,4,intraday,farm,0.4983,0.1967,0.4312,0.9404,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-01T23:00:00Z,2026-02-02 05:00,2026-02-02 04:00,5,intraday,farm,0.5652,0.2817,0.4587,0.9601,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T00:00:00Z,2026-02-02 06:00,2026-02-02 05:00,6,intraday,farm,0.5159,0.2723,0.5479,0.9451,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T01:00:00Z,2026-02-02 07:00,2026-02-02 06:00,7,intraday,farm,0.4798,0.2475,0.541,0.9488,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T02:00:00Z,2026-02-02 08:00,2026-02-02 07:00,8,intraday,farm,0.5101,0.2367,0.5969,0.9594,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T03:00:00Z,2026-02-02 09:00,2026-02-02 08:00,9,intraday,farm,0.6331,0.241,0.6324,0.9774,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T04:00:00Z,2026-02-02 10:00,2026-02-02 09:00,10,intraday,farm,0.7042,0.3536,0.7098,0.9814,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T05:00:00Z,2026-02-02 11:00,2026-02-02 10:00,11,intraday,farm,0.775,0.4835,0.7884,0.9805,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T06:00:00Z,2026-02-02 12:00,2026-02-02 11:00,12,intraday,farm,0.8383,0.5837,0.8357,0.9896,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T07:00:00Z,2026-02-02 13:00,2026-02-02 12:00,13,intraday,farm,0.9286,0.6802,0.9285,0.9838,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T08:00:00Z,2026-02-02 14:00,2026-02-02 13:00,14,intraday,farm,0.9035,0.6783,0.9535,0.9816,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T09:00:00Z,2026-02-02 15:00,2026-02-02 14:00,15,intraday,farm,0.9527,0.707,0.9332,0.9825,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T10:00:00Z,2026-02-02 16:00,2026-02-02 15:00,16,intraday,farm,0.9085,0.6257,0.9175,0.9725,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T11:00:00Z,2026-02-02 17:00,2026-02-02 16:00,17,intraday,farm,0.7221,0.2437,0.68,0.9672,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T12:00:00Z,2026-02-02 18:00,2026-02-02 17:00,18,intraday,farm,0.3977,0.0336,0.2488,0.7446,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T13:00:00Z,2026-02-02 19:00,2026-02-02 18:00,19,intraday,farm,0.1935,0.004,0.1535,0.5827,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T14:00:00Z,2026-02-02 20:00,2026-02-02 19:00,20,intraday,farm,0.1552,0.0079,0.1148,0.5329,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T15:00:00Z,2026-02-02 21:00,2026-02-02 20:00,21,intraday,farm,0.1372,0.0127,0.1201,0.4854,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T16:00:00Z,2026-02-02 22:00,2026-02-02 21:00,22,intraday,farm,0.1298,0.0053,0.1138,0.3257,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T17:00:00Z,2026-02-02 23:00,2026-02-02 22:00,23,intraday,farm,0.1869,0.0223,0.1581,0.4375,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T18:00:00Z,2026-02-03 00:00,2026-02-02 23:00,24,day_ahead,farm,0.228,0.0367,0.2005,0.6466,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T19:00:00Z,2026-02-03 01:00,2026-02-03 00:00,25,day_ahead,farm,0.2867,0.0216,0.2242,0.737,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T20:00:00Z,2026-02-03 02:00,2026-02-03 01:00,26,day_ahead,farm,0.3264,0.0484,0.2714,0.8211,
shelek,2026-02-02_0000,1,2026-02-01T18:00:00Z,2026-02-01T18:00:00Z,2026-02-02T21:00:00Z,2026-02-03 03:00,2026-02-03 02:00,27,day_ahead,farm,0.3395,0.0448,0.2849,0.8265,
