issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-26_0000,1,2026-02-25T18:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,1,3.3,5.89,80.0,-0.7,951.2,live
2026-02-26_0000,1,2026-02-25T19:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,1,3.69,6.58,81.0,-0.9,950.5,live
2026-02-26_0000,1,2026-02-25T20:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,1,4.08,7.28,81.0,-1.0,949.7,live
2026-02-26_0000,1,2026-02-25T21:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,1,4.47,7.78,82.0,-1.1,948.9,live
2026-02-26_0000,1,2026-02-25T22:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,1,4.67,8.17,82.0,-1.2,948.0,live
2026-02-26_0000,1,2026-02-25T23:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,1,4.67,8.06,83.0,-1.1,947.4,live
2026-02-26_0000,1,2026-02-26T00:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,1,4.26,7.45,83.0,-0.9,947.1,live
2026-02-26_0000,1,2026-02-26T01:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,1,3.35,6.14,83.0,-0.6,946.9,live
2026-02-26_0000,1,2026-02-26T02:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,1,1.94,4.03,83.0,-0.0,947.1,live
2026-02-26_0000,1,2026-02-26T03:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,1,0.36,1.61,83.0,0.6,947.4,live
2026-02-26_0000,1,2026-02-26T04:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,1,1.3,0.9,270.0,1.2,947.7,live
2026-02-26_0000,1,2026-02-26T05:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,1,2.81,3.11,264.0,1.7,948.1,live
2026-02-26_0000,1,2026-02-26T06:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,1,3.81,4.82,265.0,2.0,948.6,live
2026-02-26_0000,1,2026-02-26T07:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,1,4.41,5.91,266.0,2.0,949.0,live
2026-02-26_0000,1,2026-02-26T08:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,1,4.81,6.71,267.0,1.8,949.5,live
2026-02-26_0000,1,2026-02-26T09:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,1,5.01,7.21,267.0,1.5,950.1,live
2026-02-26_0000,1,2026-02-26T10:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,1,5.0,7.51,268.0,1.2,950.6,live
2026-02-26_0000,1,2026-02-26T11:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,1,5.0,7.7,269.0,0.9,951.1,live
2026-02-26_0000,1,2026-02-26T12:00:00Z,ecmwf_aifs025_single,2026-02-24T12:00:00Z,2,4.62,7.32,265.0,-0.1,951.9,live
2026-02-26_0000,1,2026-02-26T13:00:00Z,ecmwf_aifs025_single,2026-02-24T12:00:00Z,2,4.63,7.42,265.0,-0.2,952.4,live
2026-02-26_0000,1,2026-02-26T14:00:00Z,ecmwf_aifs025_single,2026-02-24T12:00:00Z,2,4.53,7.33,265.0,-0.3,952.8,live
2026-02-26_0000,1,2026-02-26T15:00:00Z,ecmwf_aifs025_single,2026-02-24T12:00:00Z,2,4.34,7.13,264.0,-0.4,953.1,live
2026-02-26_0000,1,2026-02-26T16:00:00Z,ecmwf_aifs025_single,2026-02-24T12:00:00Z,2,4.14,6.84,264.0,-0.4,953.3,live
2026-02-26_0000,1,2026-02-26T17:00:00Z,ecmwf_aifs025_single,2026-02-24T12:00:00Z,2,4.06,6.54,264.0,-0.5,953.6,live
2026-02-26_0000,1,2026-02-26T18:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,2,3.86,6.34,264.0,-0.5,953.8,live
2026-02-26_0000,1,2026-02-26T19:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,2,3.67,6.14,263.0,-0.6,953.9,live
2026-02-26_0000,1,2026-02-26T20:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,2,3.49,5.85,262.0,-0.7,953.8,live
2026-02-26_0000,1,2026-02-26T21:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,2,3.3,5.66,262.0,-0.7,953.8,live
2026-02-26_0000,1,2026-02-26T22:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,2,3.1,5.46,262.0,-0.8,953.7,live
2026-02-26_0000,1,2026-02-26T23:00:00Z,ecmwf_aifs025_single,2026-02-24T18:00:00Z,2,3.01,5.26,261.0,-0.7,953.7,live
2026-02-26_0000,1,2026-02-27T00:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,2,2.91,5.06,261.0,-0.6,953.7,live
2026-02-26_0000,1,2026-02-27T01:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,2,2.89,4.95,262.0,-0.3,953.6,live
2026-02-26_0000,1,2026-02-27T02:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,2,3.06,4.84,263.0,0.2,953.7,live
2026-02-26_0000,1,2026-02-27T03:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,2,3.24,4.73,264.0,0.8,953.7,live
2026-02-26_0000,1,2026-02-27T04:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,2,3.41,4.72,265.0,1.3,953.7,live
2026-02-26_0000,1,2026-02-27T05:00:00Z,ecmwf_aifs025_single,2026-02-25T00:00:00Z,2,3.61,4.72,265.0,1.7,953.8,live
2026-02-26_0000,1,2026-02-27T06:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,2,3.81,4.92,265.0,1.9,954.0,live
2026-02-26_0000,1,2026-02-27T07:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,2,4.01,5.32,265.0,1.7,954.1,live
2026-02-26_0000,1,2026-02-27T08:00:00Z,ecmwf_aifs025_single,2026-02-25T06:00:00Z,2,4.32,5.84,263.0,1.4,954.4,live
