issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-11_0000,1,2026-02-10T18:00:00Z,ecmwf_aifs025_single,2026-02-09T18:00:00Z,1,6.73,11.36,84.0,2.2,946.9,live
2026-02-11_0000,1,2026-02-10T19:00:00Z,ecmwf_aifs025_single,2026-02-09T18:00:00Z,1,6.42,10.96,84.0,1.8,946.9,live
2026-02-11_0000,1,2026-02-10T20:00:00Z,ecmwf_aifs025_single,2026-02-09T18:00:00Z,1,5.41,9.43,85.0,1.5,947.1,live
2026-02-11_0000,1,2026-02-10T21:00:00Z,ecmwf_aifs025_single,2026-02-09T18:00:00Z,1,4.1,7.41,87.0,1.3,947.3,live
2026-02-11_0000,1,2026-02-10T22:00:00Z,ecmwf_aifs025_single,2026-02-09T18:00:00Z,1,2.71,5.2,90.0,1.4,947.7,live
2026-02-11_0000,1,2026-02-10T23:00:00Z,ecmwf_aifs025_single,2026-02-09T18:00:00Z,1,1.55,3.21,95.0,1.5,947.9,live
2026-02-11_0000,1,2026-02-11T00:00:00Z,ecmwf_aifs025_single,2026-02-10T00:00:00Z,1,0.86,2.06,104.0,1.9,948.3,live
2026-02-11_0000,1,2026-02-11T01:00:00Z,ecmwf_aifs025_single,2026-02-10T00:00:00Z,1,0.64,1.65,104.0,2.7,948.6,live
2026-02-11_0000,1,2026-02-11T02:00:00Z,ecmwf_aifs025_single,2026-02-10T00:00:00Z,1,0.73,1.81,96.0,3.9,948.9,live
2026-02-11_0000,1,2026-02-11T03:00:00Z,ecmwf_aifs025_single,2026-02-10T00:00:00Z,1,1.1,2.2,90.0,5.2,949.2,live
2026-02-11_0000,1,2026-02-11T04:00:00Z,ecmwf_aifs025_single,2026-02-10T00:00:00Z,1,1.51,2.62,83.0,6.5,949.6,live
2026-02-11_0000,1,2026-02-11T05:00:00Z,ecmwf_aifs025_single,2026-02-10T00:00:00Z,1,1.75,2.75,80.0,7.5,950.1,live
2026-02-11_0000,1,2026-02-11T06:00:00Z,ecmwf_aifs025_single,2026-02-10T06:00:00Z,1,1.55,2.26,77.0,8.0,950.6,live
