site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07 00:00,2026-02-06 23:00,0,intraday,farm,0.8756,0.5255,0.9031,0.9717,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-06T19:00:00Z,2026-02-07 01:00,2026-02-07 00:00,1,intraday,farm,0.7392,0.366,0.8116,0.9735,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-06T20:00:00Z,2026-02-07 02:00,2026-02-07 01:00,2,intraday,farm,0.7445,0.2358,0.723,0.94,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-06T21:00:00Z,2026-02-07 03:00,2026-02-07 02:00,3,intraday,farm,0.583,0.1162,0.5495,0.8588,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-06T22:00:00Z,2026-02-07 04:00,2026-02-07 03:00,4,intraday,farm,0.3447,0.0287,0.2945,0.7488,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-06T23:00:00Z,2026-02-07 05:00,2026-02-07 04:00,5,intraday,farm,0.1183,0.0051,0.1047,0.4933,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T00:00:00Z,2026-02-07 06:00,2026-02-07 05:00,6,intraday,farm,0.0444,0.0074,0.0389,0.2259,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T01:00:00Z,2026-02-07 07:00,2026-02-07 06:00,7,intraday,farm,0.0312,0.0056,0.0605,0.1001,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T02:00:00Z,2026-02-07 08:00,2026-02-07 07:00,8,intraday,farm,0.0217,0.0091,0.0126,0.095,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T03:00:00Z,2026-02-07 09:00,2026-02-07 08:00,9,intraday,farm,0.0816,0.0087,0.0213,0.1887,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T04:00:00Z,2026-02-07 10:00,2026-02-07 09:00,10,intraday,farm,0.1821,0.0215,0.1305,0.426,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T05:00:00Z,2026-02-07 11:00,2026-02-07 10:00,11,intraday,farm,0.4313,0.0874,0.3696,0.7577,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T06:00:00Z,2026-02-07 12:00,2026-02-07 11:00,12,intraday,farm,0.5065,0.1324,0.3822,0.8306,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T07:00:00Z,2026-02-07 13:00,2026-02-07 12:00,13,intraday,farm,0.4744,0.0839,0.2881,0.824,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T08:00:00Z,2026-02-07 14:00,2026-02-07 13:00,14,intraday,farm,0.3142,0.0498,0.1685,0.5873,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T09:00:00Z,2026-02-07 15:00,2026-02-07 14:00,15,intraday,farm,0.1544,0.0029,0.1091,0.2957,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T10:00:00Z,2026-02-07 16:00,2026-02-07 15:00,16,intraday,farm,0.1589,0.0014,0.1313,0.3329,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T11:00:00Z,2026-02-07 17:00,2026-02-07 16:00,17,intraday,farm,0.1595,0.0055,0.0738,0.3342,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T12:00:00Z,2026-02-07 18:00,2026-02-07 17:00,18,intraday,farm,0.2235,0.0011,0.1563,0.6649,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T13:00:00Z,2026-02-07 19:00,2026-02-07 18:00,19,intraday,farm,0.3118,0.0284,0.2421,0.771,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T14:00:00Z,2026-02-07 20:00,2026-02-07 19:00,20,intraday,farm,0.364,0.0529,0.3066,0.8273,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T15:00:00Z,2026-02-07 21:00,2026-02-07 20:00,21,intraday,farm,0.6329,0.1525,0.5431,0.9179,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T16:00:00Z,2026-02-07 22:00,2026-02-07 21:00,22,intraday,farm,0.7109,0.2028,0.6426,0.9441,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T17:00:00Z,2026-02-07 23:00,2026-02-07 22:00,23,intraday,farm,0.7002,0.2499,0.6807,0.9539,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T18:00:00Z,2026-02-08 00:00,2026-02-07 23:00,24,day_ahead,farm,0.7222,0.2768,0.7288,0.954,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T19:00:00Z,2026-02-08 01:00,2026-02-08 00:00,25,day_ahead,farm,0.7414,0.2879,0.7436,0.9749,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T20:00:00Z,2026-02-08 02:00,2026-02-08 01:00,26,day_ahead,farm,0.7824,0.3283,0.7527,0.973,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T21:00:00Z,2026-02-08 03:00,2026-02-08 02:00,27,day_ahead,farm,0.787,0.2895,0.8044,0.9666,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T22:00:00Z,2026-02-08 04:00,2026-02-08 03:00,28,day_ahead,farm,0.7596,0.2354,0.7303,0.9548,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-07T23:00:00Z,2026-02-08 05:00,2026-02-08 04:00,29,day_ahead,farm,0.694,0.1914,0.6724,0.9132,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-08T00:00:00Z,2026-02-08 06:00,2026-02-08 05:00,30,day_ahead,farm,0.6525,0.1285,0.564,0.8831,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-08T01:00:00Z,2026-02-08 07:00,2026-02-08 06:00,31,day_ahead,farm,0.4596,0.0665,0.3528,0.8562,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-08T02:00:00Z,2026-02-08 08:00,2026-02-08 07:00,32,day_ahead,farm,0.3513,0.0289,0.2373,0.7645,
shelek,2026-02-07_0000,1,2026-02-06T18:00:00Z,2026-02-06T18:00:00Z,2026-02-08T03:00:00Z,2026-02-08 09:00,2026-02-08 08:00,33,day_ahead,farm,0.2334,0.0121,0.1244,0.7014,
