issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-07_0000,1,2026-02-06T18:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,1,5.36,8.77,259.0,0.6,963.0,live
2026-02-07_0000,1,2026-02-06T19:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,1,4.85,7.94,259.0,0.2,963.3,live
2026-02-07_0000,1,2026-02-06T20:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,1,4.27,7.02,259.0,-0.1,963.3,live
2026-02-07_0000,1,2026-02-06T21:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,1,3.57,6.0,259.0,-0.4,963.1,live
2026-02-07_0000,1,2026-02-06T22:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,1,2.88,4.87,261.0,-0.6,962.9,live
2026-02-07_0000,1,2026-02-06T23:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,1,2.15,3.73,262.0,-0.7,962.7,live
2026-02-07_0000,1,2026-02-07T00:00:00Z,ecmwf_aifs025_single,2026-02-06T00:00:00Z,1,1.39,2.52,263.0,-0.6,962.4,live
2026-02-07_0000,1,2026-02-07T01:00:00Z,ecmwf_aifs025_single,2026-02-06T00:00:00Z,1,0.54,1.0,264.0,-0.2,962.2,live
2026-02-07_0000,1,2026-02-07T02:00:00Z,ecmwf_aifs025_single,2026-02-06T00:00:00Z,1,1.12,0.73,74.0,0.4,962.0,live
2026-02-07_0000,1,2026-02-07T03:00:00Z,ecmwf_aifs025_single,2026-02-06T00:00:00Z,1,2.4,2.63,81.0,1.2,961.8,live
2026-02-07_0000,1,2026-02-07T04:00:00Z,ecmwf_aifs025_single,2026-02-06T00:00:00Z,1,3.61,4.26,81.0,2.0,961.6,live
2026-02-07_0000,1,2026-02-07T05:00:00Z,ecmwf_aifs025_single,2026-02-06T00:00:00Z,1,4.43,5.46,82.0,2.7,961.3,live
2026-02-07_0000,1,2026-02-07T06:00:00Z,ecmwf_aifs025_single,2026-02-06T06:00:00Z,1,4.74,5.76,82.0,3.1,961.0,live
2026-02-07_0000,1,2026-02-07T07:00:00Z,ecmwf_aifs025_single,2026-02-06T06:00:00Z,1,4.23,5.05,82.0,3.2,960.6,live
2026-02-07_0000,1,2026-02-07T08:00:00Z,ecmwf_aifs025_single,2026-02-06T06:00:00Z,1,3.11,3.52,83.0,3.2,960.2,live
2026-02-07_0000,1,2026-02-07T09:00:00Z,ecmwf_aifs025_single,2026-02-06T06:00:00Z,1,1.7,1.5,86.0,3.1,959.7,live
2026-02-07_0000,1,2026-02-07T10:00:00Z,ecmwf_aifs025_single,2026-02-06T06:00:00Z,1,0.32,0.76,247.0,2.8,959.2,live
2026-02-07_0000,1,2026-02-07T11:00:00Z,ecmwf_aifs025_single,2026-02-06T06:00:00Z,1,1.43,2.77,257.0,2.6,959.0,live
2026-02-07_0000,1,2026-02-07T12:00:00Z,ecmwf_aifs025_single,2026-02-05T12:00:00Z,2,2.6,4.28,259.0,2.0,958.9,live
2026-02-07_0000,1,2026-02-07T13:00:00Z,ecmwf_aifs025_single,2026-02-05T12:00:00Z,2,3.13,5.0,258.0,1.7,958.8,live
2026-02-07_0000,1,2026-02-07T14:00:00Z,ecmwf_aifs025_single,2026-02-05T12:00:00Z,2,3.45,5.53,257.0,1.4,958.8,live
2026-02-07_0000,1,2026-02-07T15:00:00Z,ecmwf_aifs025_single,2026-02-05T12:00:00Z,2,3.57,5.87,256.0,1.0,959.0,live
2026-02-07_0000,1,2026-02-07T16:00:00Z,ecmwf_aifs025_single,2026-02-05T12:00:00Z,2,3.7,6.09,256.0,0.6,959.2,live
2026-02-07_0000,1,2026-02-07T17:00:00Z,ecmwf_aifs025_single,2026-02-05T12:00:00Z,2,3.7,6.11,255.0,0.2,959.4,live
2026-02-07_0000,1,2026-02-07T18:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,2,3.73,6.24,254.0,-0.1,959.6,live
2026-02-07_0000,1,2026-02-07T19:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,2,3.73,6.33,254.0,-0.5,959.9,live
2026-02-07_0000,1,2026-02-07T20:00:00Z,ecmwf_aifs025_single,2026-02-05T18:00:00Z,2,3.77,6.33,254.0,-0.9,960.1,live
