site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24 00:00,2026-02-23 23:00,0,intraday,farm,0.9227,0.6556,0.975,0.9835,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-23T19:00:00Z,2026-02-24 01:00,2026-02-24 00:00,1,intraday,farm,0.9136,0.6219,0.9673,0.9825,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-23T20:00:00Z,2026-02-24 02:00,2026-02-24 01:00,2,intraday,farm,0.869,0.5388,0.9658,0.9803,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-23T21:00:00Z,2026-02-24 03:00,2026-02-24 02:00,3,intraday,farm,0.8035,0.4489,0.8689,0.9817,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-23T22:00:00Z,2026-02-24 04:00,2026-02-24 03:00,4,intraday,farm,0.767,0.3993,0.8036,0.9675,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-23T23:00:00Z,2026-02-24 05:00,2026-02-24 04:00,5,intraday,farm,0.661,0.3356,0.7253,0.9708,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T00:00:00Z,2026-02-24 06:00,2026-02-24 05:00,6,intraday,farm,0.5558,0.2851,0.647,0.9769,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T01:00:00Z,2026-02-24 07:00,2026-02-24 06:00,7,intraday,farm,0.5216,0.2193,0.5598,0.9728,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T02:00:00Z,2026-02-24 08:00,2026-02-24 07:00,8,intraday,farm,0.4901,0.1674,0.5596,0.952,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T03:00:00Z,2026-02-24 09:00,2026-02-24 08:00,9,intraday,farm,0.4833,0.1613,0.5384,0.9286,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T04:00:00Z,2026-02-24 10:00,2026-02-24 09:00,10,intraday,farm,0.4406,0.1629,0.5159,0.9302,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T05:00:00Z,2026-02-24 11:00,2026-02-24 10:00,11,intraday,farm,0.4643,0.1028,0.5499,0.9122,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T06:00:00Z,2026-02-24 12:00,2026-02-24 11:00,12,intraday,farm,0.4279,0.1055,0.5276,0.9091,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T07:00:00Z,2026-02-24 13:00,2026-02-24 12:00,13,intraday,farm,0.3984,0.1103,0.5311,0.9026,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T08:00:00Z,2026-02-24 14:00,2026-02-24 13:00,14,intraday,farm,0.4111,0.1065,0.5477,0.8995,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T09:00:00Z,2026-02-24 15:00,2026-02-24 14:00,15,intraday,farm,0.4446,0.1063,0.5496,0.8976,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T10:00:00Z,2026-02-24 16:00,2026-02-24 15:00,16,intraday,farm,0.4536,0.1088,0.5208,0.8713,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T11:00:00Z,2026-02-24 17:00,2026-02-24 16:00,17,intraday,farm,0.3797,0.0721,0.455,0.8633,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T12:00:00Z,2026-02-24 18:00,2026-02-24 17:00,18,intraday,farm,0.3424,0.0512,0.2216,0.8214,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T13:00:00Z,2026-02-24 19:00,2026-02-24 18:00,19,intraday,farm,0.3644,0.0249,0.2965,0.7359,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T14:00:00Z,2026-02-24 20:00,2026-02-24 19:00,20,intraday,farm,0.1886,0.0209,0.1914,0.5951,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T15:00:00Z,2026-02-24 21:00,2026-02-24 20:00,21,intraday,farm,0.1671,0.0025,0.1449,0.5389,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T16:00:00Z,2026-02-24 22:00,2026-02-24 21:00,22,intraday,farm,0.0682,0.0073,0.0559,0.21,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T17:00:00Z,2026-02-24 23:00,2026-02-24 22:00,23,intraday,farm,0.0647,0.005,0.0701,0.1328,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T18:00:00Z,2026-02-25 00:00,2026-02-24 23:00,24,day_ahead,farm,0.0644,0.0089,0.0159,0.1178,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T19:00:00Z,2026-02-25 01:00,2026-02-25 00:00,25,day_ahead,farm,0.0853,0.0084,0.0214,0.1107,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T20:00:00Z,2026-02-25 02:00,2026-02-25 01:00,26,day_ahead,farm,0.079,0.0082,0.024,0.1571,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T21:00:00Z,2026-02-25 03:00,2026-02-25 02:00,27,day_ahead,farm,0.114,0.0079,0.0308,0.1934,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T22:00:00Z,2026-02-25 04:00,2026-02-25 03:00,28,day_ahead,farm,0.1175,0.0068,0.0499,0.2148,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-24T23:00:00Z,2026-02-25 05:00,2026-02-25 04:00,29,day_ahead,farm,0.1827,0.0068,0.1035,0.349,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T00:00:00Z,2026-02-25 06:00,2026-02-25 05:00,30,day_ahead,farm,0.2385,0.0048,0.172,0.4487,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T01:00:00Z,2026-02-25 07:00,2026-02-25 06:00,31,day_ahead,farm,0.3146,0.0022,0.1974,0.6415,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T02:00:00Z,2026-02-25 08:00,2026-02-25 07:00,32,day_ahead,farm,0.3029,0.0042,0.2291,0.7276,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T03:00:00Z,2026-02-25 09:00,2026-02-25 08:00,33,day_ahead,farm,0.3597,0.0237,0.3896,0.8493,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T04:00:00Z,2026-02-25 10:00,2026-02-25 09:00,34,day_ahead,farm,0.386,0.0731,0.3902,0.8368,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T05:00:00Z,2026-02-25 11:00,2026-02-25 10:00,35,day_ahead,farm,0.543,0.1991,0.4894,0.8761,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T06:00:00Z,2026-02-25 12:00,2026-02-25 11:00,36,day_ahead,farm,0.6234,0.2438,0.482,0.9198,
shelek,2026-02-24_0000,1,2026-02-23T18:00:00Z,2026-02-23T18:00:00Z,2026-02-25T07:00:00Z,2026-02-25 13:00,2026-02-25 12:00,37,day_ahead,farm,0.4692,0.1424,0.3497,0.8265,
