issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-08_0000,1,2026-02-07T18:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,1,4.9,8.1,254.0,-0.2,960.7,live
2026-02-08_0000,1,2026-02-07T19:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,1,4.9,8.1,254.0,-0.5,961.1,live
2026-02-08_0000,1,2026-02-07T20:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,1,4.85,8.01,254.0,-1.0,961.3,live
2026-02-08_0000,1,2026-02-07T21:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,1,4.66,7.6,254.0,-1.4,961.7,live
2026-02-08_0000,1,2026-02-07T22:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,1,4.25,7.18,254.0,-1.6,962.1,live
2026-02-08_0000,1,2026-02-07T23:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,1,3.94,6.58,253.0,-1.8,962.3,live
2026-02-08_0000,1,2026-02-08T00:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,1,3.53,5.95,253.0,-1.7,962.5,live
2026-02-08_0000,1,2026-02-08T01:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,1,3.09,5.22,253.0,-1.3,962.7,live
2026-02-08_0000,1,2026-02-08T02:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,1,2.6,4.37,254.0,-0.6,962.8,live
2026-02-08_0000,1,2026-02-08T03:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,1,2.02,3.52,255.0,0.2,962.9,live
2026-02-08_0000,1,2026-02-08T04:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,1,1.36,2.47,256.0,1.0,962.8,live
2026-02-08_0000,1,2026-02-08T05:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,1,0.61,1.22,261.0,1.8,962.7,live
2026-02-08_0000,1,2026-02-08T06:00:00Z,ecmwf_aifs025_single,2026-02-07T06:00:00Z,1,0.28,0.22,63.0,2.2,962.5,live
2026-02-08_0000,1,2026-02-08T07:00:00Z,ecmwf_aifs025_single,2026-02-07T06:00:00Z,1,1.39,1.96,75.0,2.4,962.0,live
2026-02-08_0000,1,2026-02-08T08:00:00Z,ecmwf_aifs025_single,2026-02-07T06:00:00Z,1,2.69,4.1,77.0,2.4,961.4,live
2026-02-08_0000,1,2026-02-08T09:00:00Z,ecmwf_aifs025_single,2026-02-07T06:00:00Z,1,4.12,6.43,78.0,2.3,960.7,live
2026-02-08_0000,1,2026-02-08T10:00:00Z,ecmwf_aifs025_single,2026-02-07T06:00:00Z,1,5.53,8.75,79.0,2.1,959.9,live
2026-02-08_0000,1,2026-02-08T11:00:00Z,ecmwf_aifs025_single,2026-02-07T06:00:00Z,1,6.82,10.77,80.0,1.8,959.2,live
2026-02-08_0000,1,2026-02-08T12:00:00Z,ecmwf_aifs025_single,2026-02-06T12:00:00Z,2,7.5,11.74,81.0,2.1,957.1,live
2026-02-08_0000,1,2026-02-08T13:00:00Z,ecmwf_aifs025_single,2026-02-06T12:00:00Z,2,8.09,12.73,82.0,1.7,956.4,live
2026-02-08_0000,1,2026-02-08T14:00:00Z,ecmwf_aifs025_single,2026-02-06T12:00:00Z,2,8.57,13.41,83.0,1.2,955.7,live
2026-02-08_0000,1,2026-02-08T15:00:00Z,ecmwf_aifs025_single,2026-02-06T12:00:00Z,2,8.96,13.88,84.0,0.6,954.9,live
2026-02-08_0000,1,2026-02-08T16:00:00Z,ecmwf_aifs025_single,2026-02-06T12:00:00Z,2,9.14,14.26,85.0,0.0,954.1,live
2026-02-08_0000,1,2026-02-08T17:00:00Z,ecmwf_aifs025_single,2026-02-06T12:00:00Z,2,9.33,14.44,86.0,-0.5,953.3,live
2026-02-08_0000,1,2026-02-08T18:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,2,9.42,14.63,86.0,-0.9,952.5,live
2026-02-08_0000,1,2026-02-08T19:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,2,9.41,14.73,86.0,-1.2,951.6,live
2026-02-08_0000,1,2026-02-08T20:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,2,9.21,14.62,87.0,-1.4,950.6,live
2026-02-08_0000,1,2026-02-08T21:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,2,8.91,14.42,87.0,-1.6,949.5,live
2026-02-08_0000,1,2026-02-08T22:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,2,8.61,14.12,87.0,-1.6,948.6,live
2026-02-08_0000,1,2026-02-08T23:00:00Z,ecmwf_aifs025_single,2026-02-06T18:00:00Z,2,8.31,13.81,88.0,-1.5,947.7,live
2026-02-08_0000,1,2026-02-09T00:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,2,8.11,13.41,87.0,-1.2,946.9,live
2026-02-08_0000,1,2026-02-09T01:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,2,7.91,13.01,87.0,-0.5,946.4,live
2026-02-08_0000,1,2026-02-09T02:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,2,7.81,12.42,87.0,0.5,946.1,live
2026-02-08_0000,1,2026-02-09T03:00:00Z,ecmwf_aifs025_single,2026-02-07T00:00:00Z,2,7.62,11.82,87.0,1.6,945.9,live
