site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14 00:00,2026-02-13 23:00,0,intraday,farm,0.6849,0.3428,0.6671,0.996,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T19:00:00Z,2026-02-14 01:00,2026-02-14 00:00,1,intraday,farm,0.7143,0.4122,0.756,0.9973,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T20:00:00Z,2026-02-14 02:00,2026-02-14 01:00,2,intraday,farm,0.8325,0.5311,0.8947,0.9907,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T21:00:00Z,2026-02-14 03:00,2026-02-14 02:00,3,intraday,farm,0.8679,0.6003,0.9073,0.9856,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T22:00:00Z,2026-02-14 04:00,2026-02-14 03:00,4,intraday,farm,0.8484,0.5393,0.885,0.9719,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T23:00:00Z,2026-02-14 05:00,2026-02-14 04:00,5,intraday,farm,0.6823,0.3014,0.6808,0.9529,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T00:00:00Z,2026-02-14 06:00,2026-02-14 05:00,6,intraday,farm,0.3424,0.0655,0.2964,0.7605,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T01:00:00Z,2026-02-14 07:00,2026-02-14 06:00,7,intraday,farm,0.2581,0.0433,0.185,0.702,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T02:00:00Z,2026-02-14 08:00,2026-02-14 07:00,8,intraday,farm,0.2013,0.0285,0.1654,0.6015,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T03:00:00Z,2026-02-14 09:00,2026-02-14 08:00,9,intraday,farm,0.157,0.0005,0.1382,0.4922,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T04:00:00Z,2026-02-14 10:00,2026-02-14 09:00,10,intraday,farm,0.1143,0.0029,0.0709,0.3411,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T05:00:00Z,2026-02-14 11:00,2026-02-14 10:00,11,intraday,farm,0.1026,0.0056,0.043,0.3592,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T06:00:00Z,2026-02-14 12:00,2026-02-14 11:00,12,intraday,farm,0.051,0.0055,0.0325,0.3199,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T07:00:00Z,2026-02-14 13:00,2026-02-14 12:00,13,intraday,farm,0.0565,0.007,0.0358,0.2141,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T08:00:00Z,2026-02-14 14:00,2026-02-14 13:00,14,intraday,farm,0.0223,0.0091,0.0128,0.1129,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T09:00:00Z,2026-02-14 15:00,2026-02-14 14:00,15,intraday,farm,0.0397,0.0088,0.0201,0.1321,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T10:00:00Z,2026-02-14 16:00,2026-02-14 15:00,16,intraday,farm,0.0424,0.0097,0.0098,0.0638,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T11:00:00Z,2026-02-14 17:00,2026-02-14 16:00,17,intraday,farm,0.065,0.0069,0.0472,0.2005,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T12:00:00Z,2026-02-14 18:00,2026-02-14 17:00,18,intraday,farm,0.1674,0.0054,0.0725,0.3479,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T13:00:00Z,2026-02-14 19:00,2026-02-14 18:00,19,intraday,farm,0.1758,0.0057,0.063,0.2341,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T14:00:00Z,2026-02-14 20:00,2026-02-14 19:00,20,intraday,farm,0.2023,0.0038,0.0867,0.2899,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T15:00:00Z,2026-02-14 21:00,2026-02-14 20:00,21,intraday,farm,0.2654,0.002,0.1209,0.3383,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T16:00:00Z,2026-02-14 22:00,2026-02-14 21:00,22,intraday,farm,0.2662,0.0016,0.1254,0.3528,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T17:00:00Z,2026-02-14 23:00,2026-02-14 22:00,23,intraday,farm,0.1046,0.0022,0.1027,0.3057,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T18:00:00Z,2026-02-15 00:00,2026-02-14 23:00,24,day_ahead,farm,0.08,0.0057,0.0505,0.2882,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T19:00:00Z,2026-02-15 01:00,2026-02-15 00:00,25,day_ahead,farm,0.0695,0.0074,0.0249,0.1622,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T20:00:00Z,2026-02-15 02:00,2026-02-15 01:00,26,day_ahead,farm,0.0461,0.0078,0.0195,0.0461,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T21:00:00Z,2026-02-15 03:00,2026-02-15 02:00,27,day_ahead,farm,0.0719,0.0079,0.0287,0.1,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T22:00:00Z,2026-02-15 04:00,2026-02-15 03:00,28,day_ahead,farm,0.0725,0.0081,0.0252,0.0787,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T23:00:00Z,2026-02-15 05:00,2026-02-15 04:00,29,day_ahead,farm,0.078,0.008,0.0254,0.1458,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T00:00:00Z,2026-02-15 06:00,2026-02-15 05:00,30,day_ahead,farm,0.1134,0.0071,0.0395,0.1891,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T01:00:00Z,2026-02-15 07:00,2026-02-15 06:00,31,day_ahead,farm,0.1705,0.0047,0.1062,0.3496,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T02:00:00Z,2026-02-15 08:00,2026-02-15 07:00,32,day_ahead,farm,0.2986,0.0187,0.2394,0.7481,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T03:00:00Z,2026-02-15 09:00,2026-02-15 08:00,33,day_ahead,farm,0.3809,0.0702,0.4056,0.9205,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T04:00:00Z,2026-02-15 10:00,2026-02-15 09:00,34,day_ahead,farm,0.7209,0.3068,0.7861,0.9594,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T05:00:00Z,2026-02-15 11:00,2026-02-15 10:00,35,day_ahead,farm,0.8467,0.5554,0.9316,0.9723,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T06:00:00Z,2026-02-15 12:00,2026-02-15 11:00,36,day_ahead,farm,0.9222,0.7488,0.9563,0.977,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T07:00:00Z,2026-02-15 13:00,2026-02-15 12:00,37,day_ahead,farm,0.9738,0.8281,0.9642,0.9872,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T08:00:00Z,2026-02-15 14:00,2026-02-15 13:00,38,day_ahead,farm,0.972,0.8716,0.9604,0.9883,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T09:00:00Z,2026-02-15 15:00,2026-02-15 14:00,39,day_ahead,farm,0.9859,0.8742,0.9671,0.9904,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T10:00:00Z,2026-02-15 16:00,2026-02-15 15:00,40,day_ahead,farm,0.9817,0.7799,0.9516,0.9881,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T11:00:00Z,2026-02-15 17:00,2026-02-15 16:00,41,day_ahead,farm,0.96,0.7021,0.9343,0.9976,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T12:00:00Z,2026-02-15 18:00,2026-02-15 17:00,42,day_ahead,farm,0.9395,0.6581,0.9323,0.9914,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T13:00:00Z,2026-02-15 19:00,2026-02-15 18:00,43,day_ahead,farm,0.9185,0.6811,0.9242,0.9937,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T14:00:00Z,2026-02-15 20:00,2026-02-15 19:00,44,day_ahead,farm,0.9557,0.6772,0.9398,0.9942,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T15:00:00Z,2026-02-15 21:00,2026-02-15 20:00,45,day_ahead,farm,0.9813,0.6572,0.9407,0.9943,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T16:00:00Z,2026-02-15 22:00,2026-02-15 21:00,46,day_ahead,farm,0.9297,0.5516,0.9388,0.992,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-15T17:00:00Z,2026-02-15 23:00,2026-02-15 22:00,47,day_ahead,farm,0.8682,0.483,0.9181,0.9938,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14 00:00,2026-02-13 23:00,0,intraday,t1,0.6856,0.354,0.6689,0.9988,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T19:00:00Z,2026-02-14 01:00,2026-02-14 00:00,1,intraday,t1,0.7146,0.4244,0.7589,1.0,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T20:00:00Z,2026-02-14 02:00,2026-02-14 01:00,2,intraday,t1,0.8328,0.5637,0.8964,0.9965,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T21:00:00Z,2026-02-14 03:00,2026-02-14 02:00,3,intraday,t1,0.8686,0.611,0.9089,0.9888,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T22:00:00Z,2026-02-14 04:00,2026-02-14 03:00,4,intraday,t1,0.8491,0.5791,0.8859,0.975,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-13T23:00:00Z,2026-02-14 05:00,2026-02-14 04:00,5,intraday,t1,0.683,0.3302,0.6822,0.9539,
shelek,2026-02-14_0000,1,2026-02-13T18:00:00Z,2026-02-13T18:00:00Z,2026-02-14T00:00:00Z,2026-02-14 06:00,2026-02-14 05:00,6,intraday,t1,0.3431,0.0727,0.2979,0.7604,
