issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-10_0000,1,2026-02-09T18:00:00Z,ecmwf_aifs025_single,2026-02-08T18:00:00Z,1,3.5,6.74,84.0,1.3,939.1,live
2026-02-10_0000,1,2026-02-09T19:00:00Z,ecmwf_aifs025_single,2026-02-08T18:00:00Z,1,2.9,5.63,84.0,1.0,939.2,live
2026-02-10_0000,1,2026-02-09T20:00:00Z,ecmwf_aifs025_single,2026-02-08T18:00:00Z,1,2.2,4.23,83.0,0.7,939.4,live
2026-02-10_0000,1,2026-02-09T21:00:00Z,ecmwf_aifs025_single,2026-02-08T18:00:00Z,1,1.33,2.63,81.0,0.5,939.8,live
2026-02-10_0000,1,2026-02-09T22:00:00Z,ecmwf_aifs025_single,2026-02-08T18:00:00Z,1,0.64,0.95,72.0,0.5,940.3,live
2026-02-10_0000,1,2026-02-09T23:00:00Z,ecmwf_aifs025_single,2026-02-08T18:00:00Z,1,0.54,0.54,292.0,0.6,941.0,live
2026-02-10_0000,1,2026-02-10T00:00:00Z,ecmwf_aifs025_single,2026-02-09T00:00:00Z,1,1.0,1.5,274.0,0.9,941.6,live
2026-02-10_0000,1,2026-02-10T01:00:00Z,ecmwf_aifs025_single,2026-02-09T00:00:00Z,1,1.34,2.1,270.0,1.6,942.5,live
2026-02-10_0000,1,2026-02-10T02:00:00Z,ecmwf_aifs025_single,2026-02-09T00:00:00Z,1,1.62,2.51,265.0,2.7,943.6,live
2026-02-10_0000,1,2026-02-10T03:00:00Z,ecmwf_aifs025_single,2026-02-09T00:00:00Z,1,1.8,2.73,262.0,4.0,944.8,live
2026-02-10_0000,1,2026-02-10T04:00:00Z,ecmwf_aifs025_single,2026-02-09T00:00:00Z,1,1.9,2.75,260.0,5.2,946.1,live
2026-02-10_0000,1,2026-02-10T05:00:00Z,ecmwf_aifs025_single,2026-02-09T00:00:00Z,1,1.9,2.79,255.0,6.4,947.1,live
2026-02-10_0000,1,2026-02-10T06:00:00Z,ecmwf_aifs025_single,2026-02-09T06:00:00Z,1,1.9,2.72,253.0,7.1,947.8,live
2026-02-10_0000,1,2026-02-10T07:00:00Z,ecmwf_aifs025_single,2026-02-09T06:00:00Z,1,1.84,2.75,251.0,7.6,948.2,live
2026-02-10_0000,1,2026-02-10T08:00:00Z,ecmwf_aifs025_single,2026-02-09T06:00:00Z,1,1.84,2.79,249.0,7.9,948.3,live
2026-02-10_0000,1,2026-02-10T09:00:00Z,ecmwf_aifs025_single,2026-02-09T06:00:00Z,1,1.7,2.69,248.0,8.0,948.4,live
2026-02-10_0000,1,2026-02-10T10:00:00Z,ecmwf_aifs025_single,2026-02-09T06:00:00Z,1,1.5,2.46,243.0,8.0,948.3,live
2026-02-10_0000,1,2026-02-10T11:00:00Z,ecmwf_aifs025_single,2026-02-09T06:00:00Z,1,1.28,1.89,238.0,7.8,948.1,live
2026-02-10_0000,1,2026-02-10T12:00:00Z,ecmwf_aifs025_single,2026-02-08T12:00:00Z,2,0.92,1.2,222.0,7.6,948.1,live
2026-02-10_0000,1,2026-02-10T13:00:00Z,ecmwf_aifs025_single,2026-02-08T12:00:00Z,2,0.99,1.0,127.0,7.0,947.9,live
2026-02-10_0000,1,2026-02-10T14:00:00Z,ecmwf_aifs025_single,2026-02-08T12:00:00Z,2,1.94,3.01,96.0,6.2,947.4,live
2026-02-10_0000,1,2026-02-10T15:00:00Z,ecmwf_aifs025_single,2026-02-08T12:00:00Z,2,3.2,5.4,88.0,5.3,947.0,live
