issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-12_0000,1,2026-02-11T18:00:00Z,ecmwf_aifs025_single,2026-02-10T18:00:00Z,1,3.55,6.07,253.0,0.9,957.0,live
2026-02-12_0000,1,2026-02-11T19:00:00Z,ecmwf_aifs025_single,2026-02-10T18:00:00Z,1,3.32,5.76,253.0,0.6,957.2,live
2026-02-12_0000,1,2026-02-11T20:00:00Z,ecmwf_aifs025_single,2026-02-10T18:00:00Z,1,3.14,5.54,253.0,0.4,957.4,live
2026-02-12_0000,1,2026-02-11T21:00:00Z,ecmwf_aifs025_single,2026-02-10T18:00:00Z,1,3.01,5.29,255.0,0.2,957.5,live
2026-02-12_0000,1,2026-02-11T22:00:00Z,ecmwf_aifs025_single,2026-02-10T18:00:00Z,1,2.82,5.07,255.0,0.1,957.6,live
2026-02-12_0000,1,2026-02-11T23:00:00Z,ecmwf_aifs025_single,2026-02-10T18:00:00Z,1,2.56,4.73,257.0,0.1,957.7,live
2026-02-12_0000,1,2026-02-12T00:00:00Z,ecmwf_aifs025_single,2026-02-11T00:00:00Z,1,2.15,4.1,257.0,0.1,957.7,live
2026-02-12_0000,1,2026-02-12T01:00:00Z,ecmwf_aifs025_single,2026-02-11T00:00:00Z,1,1.52,3.16,259.0,0.4,957.6,live
2026-02-12_0000,1,2026-02-12T02:00:00Z,ecmwf_aifs025_single,2026-02-11T00:00:00Z,1,0.67,1.82,261.0,0.8,957.6,live
2026-02-12_0000,1,2026-02-12T03:00:00Z,ecmwf_aifs025_single,2026-02-11T00:00:00Z,1,0.2,0.41,284.0,1.2,957.6,live
2026-02-12_0000,1,2026-02-12T04:00:00Z,ecmwf_aifs025_single,2026-02-11T00:00:00Z,1,1.04,0.98,66.0,1.7,957.5,live
2026-02-12_0000,1,2026-02-12T05:00:00Z,ecmwf_aifs025_single,2026-02-11T00:00:00Z,1,1.71,2.12,71.0,2.1,957.4,live
2026-02-12_0000,1,2026-02-12T06:00:00Z,ecmwf_aifs025_single,2026-02-11T06:00:00Z,1,2.02,2.62,72.0,2.4,957.2,live
2026-02-12_0000,1,2026-02-12T07:00:00Z,ecmwf_aifs025_single,2026-02-11T06:00:00Z,1,1.93,2.53,72.0,2.5,956.9,live
