issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-16_0000,1,2026-02-15T18:00:00Z,ecmwf_aifs025_single,2026-02-14T18:00:00Z,1,5.21,9.31,87.0,3.3,952.2,live
2026-02-16_0000,1,2026-02-15T19:00:00Z,ecmwf_aifs025_single,2026-02-14T18:00:00Z,1,5.01,9.01,87.0,3.2,952.0,live
2026-02-16_0000,1,2026-02-15T20:00:00Z,ecmwf_aifs025_single,2026-02-14T18:00:00Z,1,4.7,8.61,87.0,3.1,952.0,live
2026-02-16_0000,1,2026-02-15T21:00:00Z,ecmwf_aifs025_single,2026-02-14T18:00:00Z,1,4.4,8.22,87.0,3.0,952.0,live
2026-02-16_0000,1,2026-02-15T22:00:00Z,ecmwf_aifs025_single,2026-02-14T18:00:00Z,1,4.2,7.82,86.0,3.0,952.0,live
2026-02-16_0000,1,2026-02-15T23:00:00Z,ecmwf_aifs025_single,2026-02-14T18:00:00Z,1,4.0,7.42,85.0,3.1,952.0,live
2026-02-16_0000,1,2026-02-16T00:00:00Z,ecmwf_aifs025_single,2026-02-15T00:00:00Z,1,3.91,7.23,84.0,3.4,952.2,live
2026-02-16_0000,1,2026-02-16T01:00:00Z,ecmwf_aifs025_single,2026-02-15T00:00:00Z,1,4.02,7.14,84.0,3.8,952.4,live
2026-02-16_0000,1,2026-02-16T02:00:00Z,ecmwf_aifs025_single,2026-02-15T00:00:00Z,1,4.24,7.16,83.0,4.5,952.6,live
2026-02-16_0000,1,2026-02-16T03:00:00Z,ecmwf_aifs025_single,2026-02-15T00:00:00Z,1,4.57,7.28,81.0,5.2,952.9,live
2026-02-16_0000,1,2026-02-16T04:00:00Z,ecmwf_aifs025_single,2026-02-15T00:00:00Z,1,4.9,7.4,81.0,6.0,953.2,live
2026-02-16_0000,1,2026-02-16T05:00:00Z,ecmwf_aifs025_single,2026-02-15T00:00:00Z,1,5.12,7.51,80.0,6.6,953.4,live
