issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-09_0000,1,2026-02-08T18:00:00Z,ecmwf_aifs025_single,2026-02-07T18:00:00Z,1,9.82,15.25,85.0,-1.4,953.5,live
2026-02-09_0000,1,2026-02-08T19:00:00Z,ecmwf_aifs025_single,2026-02-07T18:00:00Z,1,9.82,15.34,86.0,-1.6,952.5,live
2026-02-09_0000,1,2026-02-08T20:00:00Z,ecmwf_aifs025_single,2026-02-07T18:00:00Z,1,9.61,15.23,87.0,-1.8,951.3,live
2026-02-09_0000,1,2026-02-08T21:00:00Z,ecmwf_aifs025_single,2026-02-07T18:00:00Z,1,9.31,14.92,87.0,-2.0,950.2,live
2026-02-09_0000,1,2026-02-08T22:00:00Z,ecmwf_aifs025_single,2026-02-07T18:00:00Z,1,9.01,14.62,87.0,-2.0,949.0,live
2026-02-09_0000,1,2026-02-08T23:00:00Z,ecmwf_aifs025_single,2026-02-07T18:00:00Z,1,8.71,14.32,87.0,-1.9,947.9,live
2026-02-09_0000,1,2026-02-09T00:00:00Z,ecmwf_aifs025_single,2026-02-08T00:00:00Z,1,8.51,13.91,88.0,-1.5,947.1,live
2026-02-09_0000,1,2026-02-09T01:00:00Z,ecmwf_aifs025_single,2026-02-08T00:00:00Z,1,8.31,13.51,87.0,-0.7,946.5,live
2026-02-09_0000,1,2026-02-09T02:00:00Z,ecmwf_aifs025_single,2026-02-08T00:00:00Z,1,8.21,12.91,87.0,0.4,946.1,live
2026-02-09_0000,1,2026-02-09T03:00:00Z,ecmwf_aifs025_single,2026-02-08T00:00:00Z,1,8.12,12.42,87.0,1.7,945.8,live
2026-02-09_0000,1,2026-02-09T04:00:00Z,ecmwf_aifs025_single,2026-02-08T00:00:00Z,1,7.92,11.82,87.0,2.9,945.5,live
2026-02-09_0000,1,2026-02-09T05:00:00Z,ecmwf_aifs025_single,2026-02-08T00:00:00Z,1,7.83,11.23,86.0,4.0,945.1,live
2026-02-09_0000,1,2026-02-09T06:00:00Z,ecmwf_aifs025_single,2026-02-08T06:00:00Z,1,7.53,10.73,86.0,4.7,944.7,live
2026-02-09_0000,1,2026-02-09T07:00:00Z,ecmwf_aifs025_single,2026-02-08T06:00:00Z,1,7.13,10.33,86.0,5.1,944.2,live
2026-02-09_0000,1,2026-02-09T08:00:00Z,ecmwf_aifs025_single,2026-02-08T06:00:00Z,1,6.74,9.94,85.0,5.1,943.5,live
2026-02-09_0000,1,2026-02-09T09:00:00Z,ecmwf_aifs025_single,2026-02-08T06:00:00Z,1,6.24,9.54,85.0,5.0,942.8,live
2026-02-09_0000,1,2026-02-09T10:00:00Z,ecmwf_aifs025_single,2026-02-08T06:00:00Z,1,5.74,9.25,84.0,4.8,942.1,live
2026-02-09_0000,1,2026-02-09T11:00:00Z,ecmwf_aifs025_single,2026-02-08T06:00:00Z,1,5.23,8.86,84.0,4.5,941.5,live
2026-02-09_0000,1,2026-02-09T12:00:00Z,ecmwf_aifs025_single,2026-02-07T12:00:00Z,2,5.14,9.17,83.0,4.3,940.8,live
2026-02-09_0000,1,2026-02-09T13:00:00Z,ecmwf_aifs025_single,2026-02-07T12:00:00Z,2,4.93,8.97,83.0,3.9,940.3,live
2026-02-09_0000,1,2026-02-09T14:00:00Z,ecmwf_aifs025_single,2026-02-07T12:00:00Z,2,4.73,8.76,83.0,3.4,939.9,live
