site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09 00:00,2026-02-08 23:00,0,intraday,farm,0.9873,0.952,0.9858,0.9873,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-08T19:00:00Z,2026-02-09 01:00,2026-02-09 00:00,1,intraday,farm,0.9891,0.9779,0.9863,0.9891,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-08T20:00:00Z,2026-02-09 02:00,2026-02-09 01:00,2,intraday,farm,0.9883,0.9766,0.9864,0.9883,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-08T21:00:00Z,2026-02-09 03:00,2026-02-09 02:00,3,intraday,farm,0.9963,0.9731,0.9889,0.9984,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-08T22:00:00Z,2026-02-09 04:00,2026-02-09 03:00,4,intraday,farm,0.9842,0.9017,0.9773,0.9863,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-08T23:00:00Z,2026-02-09 05:00,2026-02-09 04:00,5,intraday,farm,0.9606,0.8927,0.9776,0.9865,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T00:00:00Z,2026-02-09 06:00,2026-02-09 05:00,6,intraday,farm,0.9675,0.8645,0.9856,0.9882,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T01:00:00Z,2026-02-09 07:00,2026-02-09 06:00,7,intraday,farm,0.9222,0.868,0.9747,0.9865,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T02:00:00Z,2026-02-09 08:00,2026-02-09 07:00,8,intraday,farm,0.8956,0.8559,0.9744,0.986,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T03:00:00Z,2026-02-09 09:00,2026-02-09 08:00,9,intraday,farm,0.9395,0.8585,0.9844,0.9953,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T04:00:00Z,2026-02-09 10:00,2026-02-09 09:00,10,intraday,farm,0.9608,0.8491,0.9846,0.9919,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T05:00:00Z,2026-02-09 11:00,2026-02-09 10:00,11,intraday,farm,0.9636,0.8353,0.9841,0.9936,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T06:00:00Z,2026-02-09 12:00,2026-02-09 11:00,12,intraday,farm,1.0,0.8507,0.9829,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T07:00:00Z,2026-02-09 13:00,2026-02-09 12:00,13,intraday,farm,1.0,0.8532,0.9815,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T08:00:00Z,2026-02-09 14:00,2026-02-09 13:00,14,intraday,farm,1.0,0.8546,0.9816,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T09:00:00Z,2026-02-09 15:00,2026-02-09 14:00,15,intraday,farm,1.0,0.8141,0.9912,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T10:00:00Z,2026-02-09 16:00,2026-02-09 15:00,16,intraday,farm,1.0,0.6693,0.9855,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T11:00:00Z,2026-02-09 17:00,2026-02-09 16:00,17,intraday,farm,1.0,0.4802,1.0,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T12:00:00Z,2026-02-09 18:00,2026-02-09 17:00,18,intraday,farm,0.9757,0.4153,0.881,1.0,
shelek,2026-02-09_0000,1,2026-02-08T18:00:00Z,2026-02-08T18:00:00Z,2026-02-09T13:00:00Z,2026-02-09 19:00,2026-02-09 18:00,19,intraday,farm,0.9038,0.2852,0.7079,1.0,
