issue_id,version,target_time_utc,model,init_time_utc,offset_days,ws10,ws100,wd100,t2m,sp,source
2026-02-28_0000,1,2026-02-27T18:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,1,3.81,6.28,261.0,-2.6,953.0,live
2026-02-28_0000,1,2026-02-27T19:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,1,3.81,6.38,261.0,-3.1,953.1,live
2026-02-28_0000,1,2026-02-27T20:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,1,3.91,6.48,261.0,-3.6,953.3,live
2026-02-28_0000,1,2026-02-27T21:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,1,4.1,6.68,261.0,-4.0,953.6,live
2026-02-28_0000,1,2026-02-27T22:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,1,4.28,6.97,262.0,-4.3,953.9,live
2026-02-28_0000,1,2026-02-27T23:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,1,4.37,7.17,262.0,-4.6,954.2,live
2026-02-28_0000,1,2026-02-28T00:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,1,4.57,7.27,262.0,-4.8,954.6,live
2026-02-28_0000,1,2026-02-28T01:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,1,4.77,7.37,262.0,-4.9,955.0,live
2026-02-28_0000,1,2026-02-28T02:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,1,5.06,7.48,262.0,-5.0,955.6,live
2026-02-28_0000,1,2026-02-28T03:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,1,5.36,7.58,262.0,-5.0,956.2,live
2026-02-28_0000,1,2026-02-28T04:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,1,5.57,7.6,261.0,-5.0,956.8,live
2026-02-28_0000,1,2026-02-28T05:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,1,5.77,7.71,260.0,-4.9,957.3,live
2026-02-28_0000,1,2026-02-28T06:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,1,5.77,7.61,260.0,-5.0,957.7,live
2026-02-28_0000,1,2026-02-28T07:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,1,5.67,7.53,259.0,-5.0,958.1,live
2026-02-28_0000,1,2026-02-28T08:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,1,5.39,7.43,259.0,-5.0,958.4,live
2026-02-28_0000,1,2026-02-28T09:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,1,5.1,7.26,258.0,-5.0,958.5,live
2026-02-28_0000,1,2026-02-28T10:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,1,4.71,6.96,258.0,-5.1,958.8,live
2026-02-28_0000,1,2026-02-28T11:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,1,4.32,6.67,257.0,-5.2,958.9,live
2026-02-28_0000,1,2026-02-28T12:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,2,4.51,6.94,258.0,-4.9,958.6,live
2026-02-28_0000,1,2026-02-28T13:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,2,4.32,6.75,258.0,-5.3,958.7,live
2026-02-28_0000,1,2026-02-28T14:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,2,4.03,6.43,258.0,-5.8,958.8,live
2026-02-28_0000,1,2026-02-28T15:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,2,3.71,6.12,259.0,-6.3,959.0,live
2026-02-28_0000,1,2026-02-28T16:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,2,3.42,5.73,258.0,-6.9,959.0,live
2026-02-28_0000,1,2026-02-28T17:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,2,3.1,5.41,258.0,-7.5,959.1,live
2026-02-28_0000,1,2026-02-28T18:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,2,2.91,5.2,259.0,-7.9,959.1,live
2026-02-28_0000,1,2026-02-28T19:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,2,2.72,4.98,260.0,-8.2,959.1,live
2026-02-28_0000,1,2026-02-28T20:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,2,2.6,4.88,259.0,-8.6,959.0,live
2026-02-28_0000,1,2026-02-28T21:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,2,2.5,4.77,260.0,-8.9,959.0,live
2026-02-28_0000,1,2026-02-28T22:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,2,2.4,4.75,262.0,-9.1,958.9,live
2026-02-28_0000,1,2026-02-28T23:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,2,2.38,4.64,263.0,-9.1,958.9,live
2026-02-28_0000,1,2026-03-01T00:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,2,2.28,4.44,262.0,-8.9,959.1,live
2026-02-28_0000,1,2026-03-01T01:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,2,2.26,4.24,262.0,-8.4,959.4,live
2026-02-28_0000,1,2026-03-01T02:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,2,2.26,3.93,263.0,-7.6,959.8,live
2026-02-28_0000,1,2026-03-01T03:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,2,2.24,3.73,262.0,-6.7,960.3,live
2026-02-28_0000,1,2026-03-01T04:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,2,2.32,3.44,262.0,-5.7,960.7,live
2026-02-28_0000,1,2026-03-01T05:00:00Z,ecmwf_aifs025_single,2026-02-27T00:00:00Z,2,2.31,3.14,261.0,-4.8,961.1,live
2026-02-28_0000,1,2026-03-01T06:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,2,2.21,2.94,260.0,-4.2,961.3,live
2026-02-28_0000,1,2026-03-01T07:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,2,2.11,2.84,260.0,-3.9,961.2,live
2026-02-28_0000,1,2026-03-01T08:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,2,2.11,2.84,260.0,-3.7,960.9,live
2026-02-28_0000,1,2026-03-01T09:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,2,2.02,2.83,262.0,-3.7,960.5,live
2026-02-28_0000,1,2026-03-01T10:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,2,1.82,2.73,262.0,-3.7,960.1,live
2026-02-28_0000,1,2026-03-01T11:00:00Z,ecmwf_aifs025_single,2026-02-27T06:00:00Z,2,1.53,2.33,260.0,-3.9,959.6,live
2026-02-28_0000,1,2026-03-01T12:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,3,1.9,3.01,255.0,-4.4,961.9,live
2026-02-28_0000,1,2026-03-01T13:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,3,1.3,1.93,249.0,-4.7,961.6,live
2026-02-28_0000,1,2026-03-01T14:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,3,0.5,0.58,211.0,-5.2,961.3,live
2026-02-28_0000,1,2026-03-01T15:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,3,0.73,1.41,98.0,-5.7,961.1,live
2026-02-28_0000,1,2026-03-01T16:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,3,1.7,3.1,90.0,-6.2,960.8,live
2026-02-28_0000,1,2026-03-01T17:00:00Z,ecmwf_aifs025_single,2026-02-26T12:00:00Z,3,2.5,4.7,88.0,-6.6,960.4,live
2026-02-28_0000,1,2026-03-01T18:00:00Z,ecmwf_aifs025_single,2026-02-26T18:00:00Z,3,3.21,5.91,86.0,-6.8,960.0,live
2026-02-28_0000,1,2026-02-27T18:00:00Z,ecmwf_ifs025,2026-02-26T18:00:00Z,1,4.87,7.91,249.0,-5.5,953.5,live
2026-02-28_0000,1,2026-02-27T19:00:00Z,ecmwf_ifs025,2026-02-26T18:00:00Z,1,4.93,7.81,251.0,-5.8,953.5,live
2026-02-28_0000,1,2026-02-27T20:00:00Z,ecmwf_ifs025,2026-02-26T18:00:00Z,1,5.25,8.04,253.0,-6.0,953.7,live
2026-02-28_0000,1,2026-02-27T21:00:00Z,ecmwf_ifs025,2026-02-26T18:00:00Z,1,5.57,8.32,254.0,-6.2,953.8,live
2026-02-28_0000,1,2026-02-27T22:00:00Z,ecmwf_ifs025,2026-02-26T18:00:00Z,1,5.79,8.54,254.0,-6.3,953.9,live
2026-02-28_0000,1,2026-02-27T23:00:00Z,ecmwf_ifs025,2026-02-26T18:00:00Z,1,6.04,8.92,252.0,-6.3,954.0,live
2026-02-28_0000,1,2026-02-28T00:00:00Z,ecmwf_ifs025,2026-02-27T00:00:00Z,1,6.2,9.2,251.0,-6.4,954.4,live
2026-02-28_0000,1,2026-02-28T01:00:00Z,ecmwf_ifs025,2026-02-27T00:00:00Z,1,6.37,9.36,250.0,-6.6,955.1,live
2026-02-28_0000,1,2026-02-28T02:00:00Z,ecmwf_ifs025,2026-02-27T00:00:00Z,1,6.5,9.56,249.0,-6.9,955.9,live
2026-02-28_0000,1,2026-02-28T03:00:00Z,ecmwf_ifs025,2026-02-27T00:00:00Z,1,6.63,9.69,248.0,-7.2,956.7,live
2026-02-28_0000,1,2026-02-28T04:00:00Z,ecmwf_ifs025,2026-02-27T00:00:00Z,1,6.69,9.84,249.0,-7.6,957.3,live
2026-02-28_0000,1,2026-02-28T05:00:00Z,ecmwf_ifs025,2026-02-27T00:00:00Z,1,6.84,10.0,250.0,-8.0,957.8,live
