site,issue_id,version,issue_time_utc,version_as_of_utc,target_time_utc,target_time_data_clock,target_time_kz_official,lead_h,product,entity,mean,p10,p50,p90,mw_mean
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04 00:00,2026-02-03 23:00,0,intraday,farm,0.4062,0.028,0.3695,0.7906,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T19:00:00Z,2026-02-04 01:00,2026-02-04 00:00,1,intraday,farm,0.4318,0.0393,0.3847,0.8588,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T20:00:00Z,2026-02-04 02:00,2026-02-04 01:00,2,intraday,farm,0.4381,0.0436,0.3691,0.8637,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T21:00:00Z,2026-02-04 03:00,2026-02-04 02:00,3,intraday,farm,0.4937,0.0492,0.4223,0.8687,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T22:00:00Z,2026-02-04 04:00,2026-02-04 03:00,4,intraday,farm,0.4674,0.0419,0.4398,0.8851,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T23:00:00Z,2026-02-04 05:00,2026-02-04 04:00,5,intraday,farm,0.5508,0.0669,0.5673,0.9159,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T00:00:00Z,2026-02-04 06:00,2026-02-04 05:00,6,intraday,farm,0.5059,0.079,0.5741,0.9389,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T01:00:00Z,2026-02-04 07:00,2026-02-04 06:00,7,intraday,farm,0.4243,0.076,0.5126,0.9192,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T02:00:00Z,2026-02-04 08:00,2026-02-04 07:00,8,intraday,farm,0.3703,0.0426,0.3668,0.8636,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T03:00:00Z,2026-02-04 09:00,2026-02-04 08:00,9,intraday,farm,0.3109,0.0083,0.2665,0.8107,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T04:00:00Z,2026-02-04 10:00,2026-02-04 09:00,10,intraday,farm,0.3234,0.0119,0.2631,0.742,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T05:00:00Z,2026-02-04 11:00,2026-02-04 10:00,11,intraday,farm,0.3098,0.0255,0.2069,0.5497,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T06:00:00Z,2026-02-04 12:00,2026-02-04 11:00,12,intraday,farm,0.2657,0.026,0.1465,0.5304,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T07:00:00Z,2026-02-04 13:00,2026-02-04 12:00,13,intraday,farm,0.2005,0.0206,0.1521,0.4902,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T08:00:00Z,2026-02-04 14:00,2026-02-04 13:00,14,intraday,farm,0.1982,0.0186,0.1597,0.4522,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T09:00:00Z,2026-02-04 15:00,2026-02-04 14:00,15,intraday,farm,0.1371,0.0133,0.1335,0.409,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T10:00:00Z,2026-02-04 16:00,2026-02-04 15:00,16,intraday,farm,0.1113,0.0046,0.1048,0.3317,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T11:00:00Z,2026-02-04 17:00,2026-02-04 16:00,17,intraday,farm,0.1275,0.008,0.0899,0.2172,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T12:00:00Z,2026-02-04 18:00,2026-02-04 17:00,18,intraday,farm,0.0595,0.0082,0.0339,0.1601,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T13:00:00Z,2026-02-04 19:00,2026-02-04 18:00,19,intraday,farm,0.195,0.0052,0.0947,0.3415,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T14:00:00Z,2026-02-04 20:00,2026-02-04 19:00,20,intraday,farm,0.3709,0.0669,0.2738,0.6578,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T15:00:00Z,2026-02-04 21:00,2026-02-04 20:00,21,intraday,farm,0.6046,0.2894,0.6383,0.9584,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T16:00:00Z,2026-02-04 22:00,2026-02-04 21:00,22,intraday,farm,0.873,0.436,0.8571,0.9703,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T17:00:00Z,2026-02-04 23:00,2026-02-04 22:00,23,intraday,farm,0.8093,0.4446,0.8605,0.989,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T18:00:00Z,2026-02-05 00:00,2026-02-04 23:00,24,day_ahead,farm,0.8379,0.5111,0.8648,0.9902,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T19:00:00Z,2026-02-05 01:00,2026-02-05 00:00,25,day_ahead,farm,0.9353,0.6702,0.9169,0.9905,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T20:00:00Z,2026-02-05 02:00,2026-02-05 01:00,26,day_ahead,farm,0.9527,0.9281,0.9532,0.9881,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T21:00:00Z,2026-02-05 03:00,2026-02-05 02:00,27,day_ahead,farm,0.9685,0.9585,0.9794,0.9855,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T22:00:00Z,2026-02-05 04:00,2026-02-05 03:00,28,day_ahead,farm,0.97,0.9551,0.9844,0.9855,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T23:00:00Z,2026-02-05 05:00,2026-02-05 04:00,29,day_ahead,farm,0.9608,0.9738,0.9841,0.9865,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T00:00:00Z,2026-02-05 06:00,2026-02-05 05:00,30,day_ahead,farm,0.9735,0.9816,0.9853,0.9879,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T01:00:00Z,2026-02-05 07:00,2026-02-05 06:00,31,day_ahead,farm,0.9743,0.9811,0.9854,0.995,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T02:00:00Z,2026-02-05 08:00,2026-02-05 07:00,32,day_ahead,farm,0.956,0.9611,0.9841,0.9857,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T03:00:00Z,2026-02-05 09:00,2026-02-05 08:00,33,day_ahead,farm,0.9336,0.947,0.984,0.9858,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T04:00:00Z,2026-02-05 10:00,2026-02-05 09:00,34,day_ahead,farm,0.9522,0.9301,0.9818,0.9836,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T05:00:00Z,2026-02-05 11:00,2026-02-05 10:00,35,day_ahead,farm,0.9448,0.9477,0.9823,0.984,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T06:00:00Z,2026-02-05 12:00,2026-02-05 11:00,36,day_ahead,farm,0.9518,0.952,0.9816,0.9842,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T07:00:00Z,2026-02-05 13:00,2026-02-05 12:00,37,day_ahead,farm,0.9658,0.9412,0.982,0.9829,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T08:00:00Z,2026-02-05 14:00,2026-02-05 13:00,38,day_ahead,farm,0.9805,0.9477,0.9818,0.9829,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T09:00:00Z,2026-02-05 15:00,2026-02-05 14:00,39,day_ahead,farm,0.9903,0.9215,0.9823,0.9849,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T10:00:00Z,2026-02-05 16:00,2026-02-05 15:00,40,day_ahead,farm,0.953,0.898,0.9776,0.9827,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T11:00:00Z,2026-02-05 17:00,2026-02-05 16:00,41,day_ahead,farm,0.9585,0.7499,0.9781,0.9816,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T12:00:00Z,2026-02-05 18:00,2026-02-05 17:00,42,day_ahead,farm,0.981,0.6969,0.982,0.9858,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T13:00:00Z,2026-02-05 19:00,2026-02-05 18:00,43,day_ahead,farm,0.9733,0.6441,0.9911,0.9964,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T14:00:00Z,2026-02-05 20:00,2026-02-05 19:00,44,day_ahead,farm,0.9446,0.5852,0.9297,1.0,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T15:00:00Z,2026-02-05 21:00,2026-02-05 20:00,45,day_ahead,farm,0.8716,0.4929,0.9234,0.9816,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T16:00:00Z,2026-02-05 22:00,2026-02-05 21:00,46,day_ahead,farm,0.8346,0.4219,0.9155,0.9587,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-05T17:00:00Z,2026-02-05 23:00,2026-02-05 22:00,47,day_ahead,farm,0.8108,0.3552,0.9144,0.9631,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04 00:00,2026-02-03 23:00,0,intraday,t1,0.4063,0.0347,0.3667,0.7908,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T19:00:00Z,2026-02-04 01:00,2026-02-04 00:00,1,intraday,t1,0.4318,0.0589,0.3815,0.859,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T20:00:00Z,2026-02-04 02:00,2026-02-04 01:00,2,intraday,t1,0.4382,0.0645,0.366,0.8639,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T21:00:00Z,2026-02-04 03:00,2026-02-04 02:00,3,intraday,t1,0.4938,0.0653,0.4205,0.8688,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T22:00:00Z,2026-02-04 04:00,2026-02-04 03:00,4,intraday,t1,0.4674,0.0601,0.4357,0.8853,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-03T23:00:00Z,2026-02-04 05:00,2026-02-04 04:00,5,intraday,t1,0.5508,0.0855,0.5626,0.9162,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T00:00:00Z,2026-02-04 06:00,2026-02-04 05:00,6,intraday,t1,0.5059,0.1001,0.5712,0.9393,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T01:00:00Z,2026-02-04 07:00,2026-02-04 06:00,7,intraday,t1,0.4243,0.0892,0.511,0.9197,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T02:00:00Z,2026-02-04 08:00,2026-02-04 07:00,8,intraday,t1,0.3703,0.0541,0.3674,0.8635,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T03:00:00Z,2026-02-04 09:00,2026-02-04 08:00,9,intraday,t1,0.3109,0.0073,0.2669,0.8107,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T04:00:00Z,2026-02-04 10:00,2026-02-04 09:00,10,intraday,t1,0.3234,0.0118,0.2629,0.7421,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T05:00:00Z,2026-02-04 11:00,2026-02-04 10:00,11,intraday,t1,0.3098,0.0338,0.2067,0.5497,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T06:00:00Z,2026-02-04 12:00,2026-02-04 11:00,12,intraday,t1,0.2657,0.0319,0.1468,0.5304,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T07:00:00Z,2026-02-04 13:00,2026-02-04 12:00,13,intraday,t1,0.2005,0.0248,0.1524,0.4902,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T08:00:00Z,2026-02-04 14:00,2026-02-04 13:00,14,intraday,t1,0.1982,0.0234,0.1599,0.4522,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T09:00:00Z,2026-02-04 15:00,2026-02-04 14:00,15,intraday,t1,0.1371,0.0167,0.1335,0.409,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T10:00:00Z,2026-02-04 16:00,2026-02-04 15:00,16,intraday,t1,0.1113,0.0043,0.1046,0.3317,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T11:00:00Z,2026-02-04 17:00,2026-02-04 16:00,17,intraday,t1,0.1275,0.0052,0.0898,0.2172,
shelek,2026-02-04_0000,1,2026-02-03T18:00:00Z,2026-02-03T18:00:00Z,2026-02-04T12:00:00Z,2026-02-04 18:00,2026-02-04 17:00,18,intraday,t1,0.0595,0.0085,0.0344,0.1601,
